,Unnamed: 0,ProjGalaxyID,DescGalaxyID,DescID,z,Z,face,HalfMassRadius,VelDisp,Starmass,BHmass,DMmass,Gasmass,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,DispAnisotropy,DMEllipticity,StellarEllipticity,StellarCoRotKE,MedOrbitCircu,RotToDispRatio,Triaxiality,name1,filename,image,btdradius,btdintensity,n_total,n_disc,n_bulge,n_bulge_exp,n_total_error,n_disc_error,n_bulge_error,n_bulge_exp_error,star_count,discradius,bulgeradius,disc_intensity,bulge_intensity,btotalintensity,btotalradius,con,r80,r20,asymm,morph_c,morph_asymm,morph_sersic_n,morph_smoothness,morph_sersic_rhalf,morph_xc_asymmetry,morph_yc_asymmetry
120335,429,1573529,1573729,1573728,2.0124101999999997,,,1.8650231,,571441000.0,1865656.9,22385863000.0,,0.32989624,840275650.0,1.7610429999999998e-07,93.38854,9.618064,0.24041234833790806,,,0.3995150689816932,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
120695,430,1573529,1573730,1573729,2.237037,,,1.903779,,429205150.0,1865656.9,34892472000.0,,0.6314261999999999,631958900.0,5.820926599999999e-06,97.371346,12.19411,0.2485108740579548,,,0.43256885225537,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
121055,431,1573529,1573543,1573542,2.237037,,,2.3568895,,1154152100.0,1826425.8,85054640000.0,,0.9705412,1696477400.0,1.6591525e-08,118.38061,21.15543,0.050272728342245054,,,0.4117069613862859,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
121415,432,1573529,1573544,1573543,2.4784132999999997,,,2.4544742000000004,,896124400.0,1826425.8,75902520000.0,,1.0312985000000001,1303962900.0,1.6224844999999998e-08,112.02363600000001,9.588394000000001,0.1092460951495895,,,0.4574048692150909,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
121775,433,1573529,1573545,1573544,3.0165045,,,2.889893,,502705000.0,1826425.8,79392735000.0,,0.8160377,737626600.0,6.301926300000001e-07,113.00484499999999,22.845903,0.2909867041870584,,,0.5788965535378854,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
122135,434,1578783,1578783,1578783,2.220446e-16,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1578783.png,6.179853,,12202226000.0,7282158.0,133016035000.0,,0.3681297,22066573000.0,1.8847346999999998e-08,147.8084,17.328165,0.7141265664341011,,,0.6477022557059826,,,,,galface_1578783.png,RefL0050N0752galface_1578783.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1578783.png,0.23550211420449274,0.48061428222428954,1.3358810078282972,1.5760371296830937,0.010146030197441702,0.010146030197441702,0.00027531920267879703,0.013567310188872785,4817549545610.413,0.0,19,79.45133972167969,18.71095848083496,5902.073657228513,2836.6208944037694,0.4218597535105217,0.07308968156576157,1.8661256042546994,110.40641711229947,46.74866310160428,0.18740207992358238,2.6422938021973157,0.029682100123273,1.0873338819318816,-0.034279367729069685,7.318418612104354,125.25854844149006,126.75174461149965
122136,435,1578783,1578784,1578783,0.10063854,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1578784.png,6.0828066,,12105087000.0,7282158.0,133510470000.0,,0.38705814,21648683000.0,9.8121395e-09,147.31859,19.657066,0.7255656572951199,,,0.6611311581037458,,,,,galface_1578784.png,RefL0050N0752galface_1578784.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1578784.png,0.26639041072928404,0.48441150838610225,1.4108208643404465,2.296751084623139,0.005615149946867815,0.005615149946867815,5.042277400526052e-05,0.010363599548810744,0.0,0.0,25,68.04537200927734,18.12663459777832,6701.124377638654,3246.101767654821,0.42013604042347463,0.07080716639757156,1.960552325056569,110.3901098901099,44.752747252747255,0.1707290196871968,2.6442081747198207,0.040494064049899615,0.9909699244019157,-0.04076601036079827,6.409752949735654,127.7347855359886,127.26676183085966
122137,436,1578783,1578785,1578784,0.18270987,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1578785.png,6.208905000000001,,11958240000.0,7282158.0,132618535000.0,,0.39884222,21176015000.0,2.1038058e-09,147.35994,16.247688,0.7228378451491564,,,0.6771360578070713,,,,,galface_1578785.png,RefL0050N0752galface_1578785.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1578785.png,0.2587253165387391,0.45635003260781354,1.3719253822243096,2.0616863763694124,0.005463807093655321,0.005463807093655321,2.8721876002381587e-05,0.006422407504727022,0.0,0.0,26,69.19544219970703,17.902612686157227,6810.405389949698,3107.9287217759734,0.4012143060887524,0.06993208080530167,1.9698691072721815,108.4010989010989,43.75824175824176,0.1901583060979793,2.593077870142979,0.03240660250601026,0.928161703724585,-0.032030889243266386,6.329479515868908,129.27616461099643,126.25645554483636
122138,437,1578783,1578786,1578785,0.27090108,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1578786.png,5.976296,,11719651000.0,7282158.0,133617130000.0,,0.6627158000000001,20556157000.0,5.3098815e-06,147.46555,15.24187,0.7322714097538917,,,0.6797579090286685,,,,,galface_1578786.png,RefL0050N0752galface_1578786.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1578786.png,0.2693072115255313,0.4670584985926295,1.4903250311207694,2.5034959525916256,0.006148742912053147,0.006148742912053147,6.829948215446875e-05,0.01250344676735347,0.0,0.0,35,64.3940200805664,17.341773986816406,6914.317445952423,3229.3907250993634,0.4062853915043304,0.06774130463600159,2.028826730919971,111.39130434782608,43.76086956521739,0.20242608262724035,2.618094739703571,0.029599986738529187,0.9381453379730238,-0.045883755358360624,5.851702699565724,125.75467090587308,125.76964990789769
122139,438,1578783,1578787,1578786,0.36566857,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1578787.png,5.9530663,,11444608000.0,7282158.0,132017440000.0,,0.91180974,19816698000.0,4.852531e-06,147.2806,15.109491,0.7534263881191605,,,0.6871774790902841,,,,,galface_1578787.png,RefL0050N0752galface_1578787.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1578787.png,0.2820073870971702,0.4944001216773242,1.4803166767924603,2.973731721880993,0.005090957081083225,0.005090957081083225,0.00011576649258107619,0.056065962908301195,0.0,0.0,39,64.00675201416016,18.050376892089844,6677.051495367134,3301.1350717552705,0.42703417527576826,0.07050928473472595,2.0592726160353547,110.39673913043478,42.766304347826086,0.1962547208106027,2.642208825274634,0.017585927249657556,0.9004157591462926,-0.04906013747669193,5.794068832979842,128.70849634291937,129.2714114607228
122140,439,1578783,1578788,1578787,0.5031073,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1578788.png,5.9261045,,10925472000.0,7282158.0,134140660000.0,,1.4920548999999999,18564366000.0,7.005131e-08,148.75992,17.75299,0.7573112821983154,,,0.6939322687934715,,,,,galface_1578788.png,RefL0050N0752galface_1578788.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1578788.png,0.2683200636500478,0.4440735392895214,1.4554434574468362,2.8783468258496985,0.008103257969476255,0.008103257969476255,0.00010382797600153344,0.05346328583344467,0.0,0.0,32,62.502254486083984,16.77060890197754,6800.803065486302,3020.056687301529,0.3843814691119561,0.06551019102334976,2.1430441421924478,109.40860215053763,40.77956989247312,0.21245065601592625,2.624271305053875,0.024889153242824008,0.8466864244571678,-0.044233742237760706,5.789391851782968,129.73237899479528,125.746326593836
122141,440,1578783,1578789,1578788,0.6151898,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1578789.png,5.95961,,10324216000.0,7282158.0,132540970000.0,,1.6885833,17314685000.0,2.8360304e-07,148.5385,14.159196,0.7649927382287072,,,0.6874068419396802,,,,,galface_1578789.png,RefL0050N0752galface_1578789.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1578789.png,0.23245876534188994,0.4014509564939749,1.547334114001641,2.538161818614414,0.004870297755228842,0.004870297755228842,9.343589896945467e-05,0.008009959110198788,0.0,0.0,30,62.042423248291016,14.4223051071167,6881.302247950651,2762.5053693639284,0.35032002839729504,0.056337129324674606,2.1430441421924478,109.3956043956044,40.77472527472528,0.18755813364332657,2.6047033859855535,0.03768647609947091,0.8311645842562053,-0.02859343411504808,5.5948588790659155,126.75080890854125,126.2407826855044
122142,441,1578783,1578790,1578789,0.7356295999999999,,,5.7476172,,9613990000.0,7282158.0,135304070000.0,,2.5042918,15858619000.0,3.012831e-06,150.88138,14.81519,0.7436782322338678,,,0.6998650452979643,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
122502,442,1578783,1578791,1578790,0.86505055,,,5.7100644,,8743458000.0,7282158.0,133345665000.0,,2.9028118,14162366000.0,7.972505e-07,150.43948,17.068962,0.7280071088206941,,,0.6855818159348332,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
122862,443,1578783,1578792,1578791,1.0041216999999998,,,5.9356194,,7621866000.0,7282158.0,135866380000.0,,3.2904983,12181702000.0,2.7100685e-05,149.04433,15.174335500000002,0.6980691914899115,,,0.6734029651266152,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
123222,444,1578783,1578793,1578792,1.2593315,,,5.6528177,,5388402000.0,5466333.0,121440140000.0,,2.582066,8434268700.0,9.240243e-08,142.58533,39.836796,0.6716543346683226,,,0.6785541617322512,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
123582,445,1578783,1579230,1579229,1.2593315,,,1.97176,,422732540.0,1815824.8,8240789000.0,,0.0785093,674958000.0,7.589526e-09,68.7457,4.0378084,0.1903472459474657,,,0.4086735980913521,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
123942,446,1578783,1579231,1579230,1.4867073,,,1.7443526000000003,,398916260.0,1815824.8,17024501000.0,,0.28394756,622577860.0,6.955697e-06,84.663414,7.82875,0.3802232275255807,,,0.3849175133003452,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
124302,447,1578783,1578794,1578793,1.4867073,,,5.038621400000001,,4069089800.0,5466333.0,129758500000.0,,3.8319687999999994,6203569700.0,2.8062894e-07,146.80899,20.413207999999997,0.6412596698974475,,,0.6421105814418056,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
124662,448,1578783,1578795,1578794,1.7369658,,,4.4976945,,2949246500.0,5466333.0,119452660000.0,,3.038454,4442857000.0,4.959452e-05,141.81291000000002,23.579952,0.5650587049359107,,,0.5612812535233043,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
125022,449,1578783,1578796,1578795,2.0124101999999997,,,3.793617,,2064667500.0,5466333.0,116224210000.0,,2.6892567,3074069200.0,4.8821056e-07,138.85041999999999,23.370248999999998,0.5685514365631865,,,0.3862373633652421,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
125382,450,1578783,1578797,1578796,2.237037,,,3.8267057,,1259238900.0,3637809.5,117843290000.0,,1.5393196000000002,1875631500.0,1.3908709e-06,137.94156,38.731274,0.553168822644654,,,0.4420271136586208,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
125742,451,1578783,1578984,1578796,2.237037,,,2.112813,,417960130.0,1828523.4,4605147000.0,,0.27791035,614750140.0,1.0047353e-08,70.90890999999999,3.066086,0.25590939696398096,,,0.41952947154729797,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
126102,452,1578783,1578985,1578984,2.4784132999999997,,,2.2980533,,452705300.0,1828523.4,7552441300.0,,0.74561733,642364700.0,2.0186364e-09,82.30473,5.040173,0.6192023401647587,,,0.4696279145356842,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
126462,453,1578783,1578798,1578797,2.4784132999999997,,,3.3406029999999998,,896021100.0,3637809.5,120189485000.0,,1.9284967,1277588100.0,5.0602117999999997e-08,138.1305,28.188940000000002,0.2385248153421008,,,0.5983468168136088,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
126822,454,1581516,1581516,1581516,2.220446e-16,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1581516.png,3.6515763,,12863982000.0,9053524.0,130117214000.0,,0.5824544,23217545000.0,2.3682752999999998e-05,149.32062,14.910357000000001,0.24881676460540825,,,0.4160624800617041,,,,,galface_1581516.png,RefL0050N0752galface_1581516.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1581516.png,0.21663291791344338,0.4915134370084472,1.0724803481087477,0.7906230058843723,0.8848283828126915,0.8848283828126915,0.00012078852834746328,0.00020266413549967376,0.000554545489505982,0.000767981870214652,66,73.04143524169922,15.823179244995117,4569.523204433151,2245.982055700791,0.40612126755003164,0.061809293925762177,1.4680298879238716,115.36263736263737,58.675824175824175,0.23901684983438473,2.446805816777829,-0.12911568175013965,,-0.07566524797638334,7.098941387838503,127.23852574531082,127.74140530339938
126823,455,1581516,1581517,1581516,0.10063854,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1581517.png,3.3861925999999998,,12598472000.0,9053524.0,131261230000.0,,0.6628861,22534783000.0,1.1014011999999999e-06,150.36961000000002,11.626074000000001,0.2323604816327288,,,0.4201967215806525,,,,,galface_1581517.png,RefL0050N0752galface_1581517.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1581517.png,0.21625213727686285,0.5929868744346249,1.3070372576044536,0.8161537541105222,0.8347452932727205,0.8347452932727205,8.662040559556291e-05,0.0003099125280963094,0.00029213556167495986,0.0003926401348787762,64,75.61920928955078,16.352815628051758,4067.1054373322736,2411.7401412797335,0.44151404282453993,0.06387818604707718,1.5429156677721356,115.36263736263737,56.68681318681319,0.20567147571953912,2.5340528352845135,0.057721902274442356,,-0.023336912088489998,7.251242467635371,127.28130483633281,126.81415955640223
126824,456,1581516,1581518,1581517,0.18270987,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1581518.png,3.2846038,,12362310000.0,7245571.5,130640750000.0,,0.72873956,21954280000.0,7.940661999999999e-07,149.74496000000002,11.682703,0.20483157902852245,,,0.4047885440470589,,,,,galface_1581518.png,RefL0050N0752galface_1581518.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1581518.png,0.2272047490476578,0.5914165837563082,1.5930411036552863,1.10321910437398,0.877619196327027,0.877619196327027,7.910424201779256e-05,0.0007178824455560848,0.0003364824457409812,0.00036646036568622944,70,72.0866928100586,16.37843894958496,4024.646944640764,2380.2429468247046,0.45232321132317144,0.06397827714681625,1.6789605096159659,116.35714285714286,53.7032967032967,0.22539625988950718,2.6122410225094757,0.10532274369863683,2.3591004222123613,-0.03702652388696042,16.890519162436444,127.75256807783006,125.75232368801079
126825,457,1581516,1581519,1581518,0.27090108,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1581519.png,3.1092315,,12050111000.0,9053525.0,130262630000.0,,0.7685656999999999,21223512000.0,0.00015540479,149.63528,14.224661,0.1842026815524012,,,0.41394343977026,,,,,galface_1581519.png,RefL0050N0752galface_1581519.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1581519.png,0.22407693458968403,0.5280069110137765,1.461143661172043,1.0406430704052294,0.9767442712602696,0.9767442712602696,0.00018226977199178602,0.0008884469686258819,0.001162944329219328,0.0010310207747930235,60,74.83302307128906,16.768354415893555,4526.375377334026,2389.957481074956,0.44095795752891265,0.0655013844370842,1.5813498111035906,115.36263736263737,55.69230769230769,0.21925425433615564,2.6109183857460434,0.054815624301879716,2.307986738055557,-0.038489668695144495,17.40701698286516,128.24864032499525,126.72750210143968
126826,458,1581516,1581520,1581519,0.36566857,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1581520.png,3.006838,,11790598000.0,7245571.5,130795880000.0,,0.7618666999999999,20554360000.0,1.471979e-07,150.2919,13.114776999999998,0.15070411559359487,,,0.3840327219050741,,,,,galface_1581520.png,RefL0050N0752galface_1581520.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1581520.png,0.23401854757042476,0.7043428951823254,1.56046013038815,1.0391540432826232,0.9645429917241966,0.9645429917241966,9.356872261085731e-05,0.0004873000483646677,0.00041142539771917746,0.00041025618538115374,78,70.78866577148438,16.565860748291016,3118.497516034741,2196.4915690627995,0.4775567346862074,0.06471039354801178,1.639115861259589,116.35714285714286,54.6978021978022,0.2339316461261885,2.685672551351651,0.05717863358929738,2.6173908841629534,-0.026864111486532685,19.204637688382434,128.27765585381684,127.68346152748998
126827,459,1581516,1581521,1581520,0.5031073,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1581521.png,2.6223032,,11410331000.0,9053525.0,131581166000.0,,0.9572822,19493941000.0,0.00018863227,150.24443,14.449882999999998,0.08858160081862199,,,0.37240389438400734,,,,,galface_1581521.png,RefL0050N0752galface_1581521.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1581521.png,0.20478197494859854,0.6843759247362887,1.7636301329033477,1.4220632033387732,1.2160056601270575,1.2160056601270575,0.0003262543898078835,0.0013076057760231235,0.0042834569060146346,0.0022644725080831997,73,82.07672882080078,16.80783462524414,3073.2576131480437,2103.2635209510318,0.4967674910886343,0.06565560400485992,1.7195499607268632,116.35714285714286,52.70879120879121,0.263721775599659,2.9151972706934757,0.08450425822682296,2.445801991480419,-0.05780178282708648,14.490282513649003,127.69889244344812,127.29315856774828
126828,460,1581516,1581522,1581521,0.6151898,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1581522.png,2.4323213,,10946420000.0,7245571.5,130223866000.0,,1.435383,18444920000.0,0.0033781065000000002,151.2986,8.643186,0.05928378444606796,,,0.3560164487145013,,,,,galface_1581522.png,RefL0050N0752galface_1581522.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1581522.png,0.27317931922937294,0.7205649944535096,1.7914740678189571,1.7595236406296426,0.047463130206479895,0.047463130206479895,0.00023377740585194781,0.040138303407537095,0.020363337056654728,0.0,50,74.7092056274414,20.40900993347168,3916.0635542636496,2821.778313257578,0.5500397641631272,0.07972269505262375,1.8335438565397946,113.38043478260869,48.733695652173914,0.31607578238935014,2.9911899638580204,0.10801794431480034,1.7789326237708258,-0.06519372544731314,9.26316724187868,127.73130977205338,127.20471524368119
126829,461,1581516,1581523,1581522,0.7356295999999999,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1581523.png,2.2231686,,10444207000.0,7245571.5,131978660000.0,,1.9012200000000001,17256528000.0,0.00033214974000000003,152.10155,8.540732,0.07141292569847335,,,0.2927756630907041,,,,,galface_1581523.png,RefL0050N0752galface_1581523.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1581523.png,0.3475407609464576,0.8120053754454998,2.393827191176931,3.1720670760878935,3.4175664692277785e-05,3.4175664692277785e-05,0.000882412280120398,0.1456896983923041,0.0,0.0,28,57.295169830322266,19.91240692138672,2819.250126156935,2289.246257164835,0.6091231087088405,0.07778283953666687,2.0862258193371215,114.375,43.76086956521739,0.306091297215801,3.2853150400724855,0.025975095517587064,1.680508163000164,-0.08950970794015077,6.423631628561176,127.72268652430878,128.24545419576486
126830,462,1581516,1581524,1581523,0.86505055,,,2.0677046999999997,,9536588000.0,7245571.5,127557710000.0,,3.859887,15446318000.0,0.00010203687,152.60207,12.351202,0.2481024563757445,,,0.23841895014018302,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
127190,463,1581516,1581525,1581524,1.0041216999999998,,,2.5040294999999997,,8338091000.0,7245571.5,127014800000.0,,2.2093577,13326704000.0,4.6045764e-07,150.55899,10.062586,0.27158006403162205,,,0.3192445369239062,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
127550,464,1581516,1581526,1581525,1.2593315,,,2.7836112999999996,,6470971000.0,9053524.0,128779300000.0,,3.1134324,10050276000.0,1.4271082999999998e-07,150.57565,13.163082999999999,0.2089702032107229,,,0.41659362476688655,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
127910,465,1581516,1581527,1581526,1.4867073,,,2.9571077999999997,,4838339600.0,7245571.5,124494090000.0,,4.197873599999999,7391999000.0,2.9075599999999997e-06,143.87546,14.982614000000002,0.06632834715523818,,,0.4395602773031837,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
128270,466,1581516,1581528,1581527,1.7369658,,,3.215935,,3351297300.0,7245571.5,115303190000.0,,7.183014999999999,4980953000.0,1.9982355e-05,152.35193,11.04003,0.2325640837760949,,,0.4838378371835379,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
128630,467,1581516,1581529,1581528,2.0124101999999997,,,3.4379418,,1562364300.0,3629665.5,181258580000.0,,3.9983760999999998,2291075000.0,1.0142275e-09,172.47585,23.854414000000002,0.19988048111437484,,,0.3634841682609612,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
